address_id,line1,line2,city,province_id,postal_code,country_code,created_at
2624,Calle 2887,Piso 7 Dto C,La Plata,1,5270,AR,2024-12-20 04:38:19
2625,Calle 3200,,Rosario,3,9840,AR,2024-03-04 16:50:36
2626,Calle 4824,,La Plata,1,5992,AR,2025-06-24 03:29:52
2627,Calle 8333,Piso 10 Dto C,Santa Fe,3,1192,AR,2024-06-29 22:12:00
2628,Calle 170,Piso 6 Dto C,CABA,1,9314,AR,2024-10-29 17:07:02
2629,Calle 3105,Piso 11 Dto B,La Plata,1,5216,AR,2024-02-12 04:45:03
2630,Calle 3428,Piso 3 Dto C,Mar del Plata,1,7784,AR,2024-05-02 05:15:43
2631,Calle 8160,,La Plata,1,3621,AR,2024-11-13 05:02:02
2632,Calle 6855,Piso 2 Dto B,Córdoba,2,9892,AR,2023-09-13 01:07:11
2633,Calle 2193,Piso 1 Dto C,Mar del Plata,1,3583,AR,2023-12-26 10:18:33
2634,Calle 1169,,Córdoba,2,1688,AR,2023-12-27 13:21:13
2635,Calle 9529,Piso 7 Dto A,Villa Carlos Paz,2,5003,AR,2025-04-24 16:02:42
2636,Calle 6695,Piso 3 Dto C,Córdoba,2,3947,AR,2023-07-11 09:39:50
2637,Calle 5493,,CABA,1,6564,AR,2023-10-03 20:00:10
2638,Calle 1753,,Mar del Plata,1,1714,AR,2024-07-02 11:41:16
2639,Calle 2573,,Córdoba,2,3896,AR,2023-12-27 21:00:21
2640,Calle 1250,Piso 6 Dto C,CABA,1,9378,AR,2023-10-27 23:59:52
2641,Calle 2518,Piso 7 Dto C,Río Cuarto,2,9778,AR,2025-06-19 22:50:29
2642,Calle 139,,Godoy Cruz,4,9697,AR,2024-09-24 12:52:42
2643,Calle 959,Piso 7 Dto B,Mar del Plata,1,3188,AR,2023-05-07 11:47:28
2644,Calle 2911,Piso 10 Dto C,La Plata,1,8245,AR,2025-07-28 15:41:52
2645,Calle 8533,Piso 6 Dto C,La Plata,1,7581,AR,2024-07-16 17:06:31
2646,Calle 5093,Piso 12 Dto A,Godoy Cruz,4,3118,AR,2024-04-08 04:52:26
2647,Calle 1832,Piso 10 Dto A,CABA,1,3372,AR,2024-02-08 03:18:24
2648,Calle 281,,CABA,1,1745,AR,2024-07-20 16:17:47
2649,Calle 8715,Piso 4 Dto A,La Plata,1,8956,AR,2025-07-07 22:26:22
2650,Calle 1834,Piso 2 Dto B,San Rafael,4,3513,AR,2025-01-26 02:08:42
2651,Calle 4550,,Río Cuarto,2,3635,AR,2025-07-11 23:38:57
2652,Calle 9004,,Córdoba,2,8077,AR,2025-02-19 22:33:32
2653,Calle 2755,,Mar del Plata,1,1088,AR,2024-10-27 08:14:53
2654,Calle 2643,,San Rafael,4,9912,AR,2025-01-10 05:03:22
2655,Calle 64,,CABA,1,6351,AR,2024-02-08 18:46:11
2656,Calle 3850,,Mar del Plata,1,6820,AR,2025-09-11 06:57:13
2657,Calle 2801,,Villa Carlos Paz,2,1977,AR,2025-04-05 18:17:47
2658,Calle 7082,Piso 3 Dto B,Mar del Plata,1,4998,AR,2024-04-22 20:20:02
2659,Calle 3389,Piso 9 Dto C,Mar del Plata,1,4339,AR,2024-04-03 04:46:21
2660,Calle 1365,,Santa Fe,3,9885,AR,2025-01-20 05:55:54
2661,Calle 1717,Piso 4 Dto B,La Plata,1,2780,AR,2023-05-07 06:35:22
2662,Calle 2541,,Mendoza,4,4295,AR,2024-04-20 11:18:24
2663,Calle 1625,,Córdoba,2,6723,AR,2024-02-20 05:42:44
2664,Calle 1038,Piso 9 Dto B,Mar del Plata,1,1324,AR,2025-01-25 19:02:13
2665,Calle 8078,,Godoy Cruz,4,7922,AR,2024-12-01 03:19:35
2666,Calle 103,,Rosario,3,5364,AR,2024-05-24 06:20:03
2667,Calle 2088,Piso 8 Dto C,Rafaela,3,7713,AR,2023-11-03 09:49:56
2668,Calle 1814,Piso 6 Dto C,Mar del Plata,1,9736,AR,2024-05-23 14:57:23
2669,Calle 5734,,La Plata,1,1272,AR,2023-12-26 01:34:55
2670,Calle 6040,Piso 12 Dto B,Villa Carlos Paz,2,3798,AR,2024-11-05 18:25:04
2671,Calle 2267,,Córdoba,2,6047,AR,2025-07-01 22:53:51
2672,Calle 5627,Piso 6 Dto A,Córdoba,2,8129,AR,2023-05-20 00:45:16
2673,Calle 4881,,Rafaela,3,8291,AR,2024-06-25 12:07:44
2674,Calle 6751,Piso 7 Dto C,Córdoba,2,2031,AR,2025-03-16 05:04:46
2675,Calle 7937,,Villa Carlos Paz,2,8492,AR,2024-08-24 21:32:53
2676,Calle 4177,Piso 9 Dto B,Villa Carlos Paz,2,7645,AR,2024-07-07 10:33:17
2677,Calle 3171,Piso 10 Dto C,Mar del Plata,1,2843,AR,2025-02-02 09:27:23
2678,Calle 7510,Piso 9 Dto C,La Plata,1,4379,AR,2025-01-14 07:25:12
2679,Calle 8737,Piso 2 Dto B,Río Cuarto,2,9744,AR,2023-06-18 10:12:53
2680,Calle 162,Piso 10 Dto A,La Plata,1,1162,AR,2024-09-24 11:01:44
2681,Calle 515,,Mendoza,4,8515,AR,2023-07-05 17:10:35
2682,Calle 9059,,La Plata,1,9918,AR,2024-02-08 06:52:44
2683,Calle 5875,,La Plata,1,1008,AR,2025-09-16 03:41:40
2684,Calle 9103,,Rafaela,3,6404,AR,2025-05-24 11:41:46
2685,Calle 9029,Piso 4 Dto C,Mar del Plata,1,5291,AR,2023-10-17 15:27:21
2686,Calle 3876,Piso 1 Dto A,Villa Carlos Paz,2,7071,AR,2023-05-25 18:26:09
2687,Calle 753,Piso 11 Dto B,CABA,1,7607,AR,2023-10-11 04:13:06
2688,Calle 5831,,Río Cuarto,2,6856,AR,2024-12-27 19:24:52
2689,Calle 4278,Piso 10 Dto A,Mar del Plata,1,9869,AR,2024-08-05 00:11:14
2690,Calle 849,,Mar del Plata,1,2938,AR,2025-08-07 14:23:06
2691,Calle 573,,La Plata,1,8007,AR,2024-12-04 10:37:58
2692,Calle 780,Piso 4 Dto B,Rosario,3,5964,AR,2024-05-31 13:39:52
2693,Calle 709,Piso 7 Dto B,Mar del Plata,1,6618,AR,2025-02-19 11:02:36
2694,Calle 6132,,Villa Carlos Paz,2,7190,AR,2023-12-12 05:19:18
2695,Calle 1915,Piso 6 Dto B,Rosario,3,8826,AR,2023-12-04 17:00:33
2696,Calle 2921,,La Plata,1,1129,AR,2024-10-02 09:50:58
2697,Calle 4832,Piso 8 Dto A,Mar del Plata,1,9174,AR,2024-08-25 09:05:34
2698,Calle 4974,Piso 9 Dto B,La Plata,1,7100,AR,2024-04-16 03:58:40
2699,Calle 2798,,Villa Carlos Paz,2,6120,AR,2023-05-15 11:40:19
2700,Calle 2248,Piso 5 Dto B,CABA,1,4574,AR,2023-10-10 20:56:36
2701,Calle 924,,Mar del Plata,1,7461,AR,2023-11-20 09:57:46
2702,Calle 1114,,Córdoba,2,3345,AR,2025-04-24 17:36:50
2703,Calle 4436,,La Plata,1,6677,AR,2025-09-15 05:26:25
2704,Calle 5264,,Mar del Plata,1,3964,AR,2024-08-22 05:26:01
2705,Calle 2293,,La Plata,1,7653,AR,2023-11-01 15:58:26
2706,Calle 8016,,Godoy Cruz,4,8350,AR,2023-08-17 09:32:27
2707,Calle 8669,Piso 11 Dto A,CABA,1,6054,AR,2023-09-27 01:49:36
2708,Calle 5035,,La Plata,1,6998,AR,2024-04-03 17:13:01
2709,Calle 4876,Piso 8 Dto C,CABA,1,2837,AR,2025-04-21 12:25:35
2710,Calle 4920,Piso 12 Dto C,Mar del Plata,1,4267,AR,2024-06-12 19:55:01
2711,Calle 3329,,Mar del Plata,1,9000,AR,2025-07-07 02:30:04
2712,Calle 3199,,CABA,1,7902,AR,2023-09-12 03:54:11
2713,Calle 3294,,Rosario,3,7997,AR,2023-07-03 03:39:42
2714,Calle 8765,,Mar del Plata,1,6777,AR,2024-01-31 10:28:54
2715,Calle 3217,Piso 1 Dto B,La Plata,1,4013,AR,2024-09-07 20:12:14
2716,Calle 2975,Piso 2 Dto B,Villa Carlos Paz,2,7694,AR,2024-09-24 12:48:28
2717,Calle 5365,Piso 12 Dto A,Rosario,3,9386,AR,2023-07-22 16:13:47
2718,Calle 1760,Piso 6 Dto B,Mar del Plata,1,4080,AR,2024-08-02 10:35:00
2719,Calle 8136,Piso 2 Dto C,La Plata,1,8253,AR,2024-12-14 14:24:43
2720,Calle 6513,Piso 10 Dto A,San Rafael,4,4677,AR,2024-03-27 01:38:40
2721,Calle 9629,Piso 10 Dto C,Rosario,3,7161,AR,2025-03-03 23:59:43
2722,Calle 863,,La Plata,1,1605,AR,2023-10-27 05:50:03
2723,Calle 9079,,Mar del Plata,1,1277,AR,2025-08-08 07:59:26
2724,Calle 5577,,San Rafael,4,9852,AR,2025-01-31 06:56:53
2725,Calle 4711,Piso 3 Dto C,Villa Carlos Paz,2,7387,AR,2024-07-09 04:53:53
2726,Calle 8466,Piso 5 Dto C,Río Cuarto,2,7073,AR,2025-03-16 11:19:50
2727,Calle 8033,Piso 6 Dto C,La Plata,1,9518,AR,2023-11-18 09:13:11
2728,Calle 1822,,San Rafael,4,3350,AR,2023-08-25 00:06:50
2729,Calle 7582,,Mar del Plata,1,3255,AR,2024-08-12 20:27:56
2730,Calle 9969,Piso 8 Dto A,CABA,1,1235,AR,2024-09-26 18:55:21
2731,Calle 4903,,Rafaela,3,5356,AR,2024-03-21 04:21:47
2732,Calle 8571,,CABA,1,2359,AR,2024-02-13 01:50:53
2733,Calle 487,Piso 4 Dto C,Río Cuarto,2,8117,AR,2025-08-16 05:32:56
2734,Calle 9472,Piso 4 Dto C,CABA,1,9827,AR,2023-09-06 22:39:05
2735,Calle 9445,,La Plata,1,2726,AR,2025-03-27 17:47:48
2736,Calle 6069,Piso 6 Dto A,CABA,1,7929,AR,2024-03-23 16:34:50
2737,Calle 1466,Piso 11 Dto C,La Plata,1,9267,AR,2025-08-19 11:16:57
2738,Calle 7614,Piso 12 Dto A,Rafaela,3,4197,AR,2023-11-18 13:37:25
2739,Calle 1992,,Córdoba,2,2307,AR,2023-05-22 05:03:13
2740,Calle 2059,Piso 10 Dto B,Mar del Plata,1,3202,AR,2024-09-06 13:36:38
2741,Calle 6990,,CABA,1,9701,AR,2024-09-26 16:05:07
2742,Calle 8230,,Rosario,3,5643,AR,2024-09-26 03:02:35
2743,Calle 4905,Piso 4 Dto C,CABA,1,4384,AR,2025-01-17 02:15:55
2744,Calle 8699,Piso 8 Dto A,La Plata,1,7587,AR,2023-12-09 06:23:32
2745,Calle 3556,Piso 12 Dto B,Mendoza,4,5019,AR,2024-03-25 15:33:18
2746,Calle 989,Piso 12 Dto A,Mar del Plata,1,9921,AR,2024-09-16 19:58:29
2747,Calle 1481,Piso 6 Dto C,Godoy Cruz,4,8378,AR,2024-05-22 15:06:43
2748,Calle 6322,Piso 7 Dto A,La Plata,1,4046,AR,2024-11-10 16:28:23
2749,Calle 1660,,CABA,1,7437,AR,2023-07-11 03:46:15
2750,Calle 3932,,Río Cuarto,2,8486,AR,2023-06-18 18:22:00
2751,Calle 9741,Piso 7 Dto C,Rafaela,3,7715,AR,2023-05-13 06:42:22
2752,Calle 4834,,CABA,1,7188,AR,2024-06-04 22:53:30
2753,Calle 6754,,Mar del Plata,1,8566,AR,2024-09-19 06:36:32
2754,Calle 5485,Piso 9 Dto C,Córdoba,2,7710,AR,2024-06-21 14:19:20
2755,Calle 2039,,La Plata,1,3217,AR,2025-06-05 19:59:40
2756,Calle 4327,Piso 3 Dto B,Mendoza,4,4416,AR,2025-02-19 21:31:40
2757,Calle 1679,Piso 5 Dto C,Mar del Plata,1,5433,AR,2025-04-09 03:47:17
2758,Calle 3767,,Mar del Plata,1,1354,AR,2025-02-03 15:34:45
2759,Calle 6855,Piso 8 Dto B,Córdoba,2,1058,AR,2024-01-30 20:01:13
2760,Calle 4559,Piso 10 Dto C,Mar del Plata,1,5417,AR,2024-09-13 22:46:32
2761,Calle 1834,Piso 12 Dto A,Santa Fe,3,9808,AR,2025-04-09 18:12:40
2762,Calle 2020,,La Plata,1,1348,AR,2025-02-23 22:22:18
2763,Calle 1964,Piso 2 Dto B,Rafaela,3,1575,AR,2024-03-16 11:55:59
2764,Calle 9678,,CABA,1,9310,AR,2025-06-10 11:56:38
2765,Calle 7262,Piso 11 Dto C,La Plata,1,9388,AR,2024-04-15 13:20:21
2766,Calle 6631,Piso 5 Dto B,Córdoba,2,1228,AR,2024-05-30 00:31:36
2767,Calle 139,,Mar del Plata,1,6719,AR,2024-02-29 19:36:47
2768,Calle 6868,,Mar del Plata,1,7486,AR,2023-11-28 23:33:25
2769,Calle 648,,CABA,1,4811,AR,2023-09-15 00:45:02
2770,Calle 5835,,Río Cuarto,2,1119,AR,2024-06-26 03:33:33
2771,Calle 323,Piso 1 Dto C,Rosario,3,5458,AR,2023-10-07 21:15:49
2772,Calle 4436,,Córdoba,2,1974,AR,2025-05-24 21:09:00
2773,Calle 1619,,Villa Carlos Paz,2,5539,AR,2025-08-28 01:16:23
2774,Calle 9624,Piso 12 Dto C,Mendoza,4,3474,AR,2024-12-31 11:50:59
2775,Calle 6667,,San Rafael,4,7114,AR,2023-09-04 08:50:45
2776,Calle 2362,,Godoy Cruz,4,5342,AR,2024-04-02 09:56:10
2777,Calle 1768,,CABA,1,1580,AR,2024-02-28 21:53:48
2778,Calle 7072,Piso 2 Dto C,Mar del Plata,1,4524,AR,2023-07-23 01:50:52
2779,Calle 8949,,CABA,1,1918,AR,2023-12-27 06:19:55
2780,Calle 9742,Piso 6 Dto A,Rosario,3,7784,AR,2023-12-02 13:22:13
2781,Calle 3221,,La Plata,1,1163,AR,2024-10-13 13:29:58
2782,Calle 5129,,Mar del Plata,1,9108,AR,2024-05-18 02:25:25
2783,Calle 202,,Mar del Plata,1,8560,AR,2023-09-21 23:52:43
2784,Calle 7397,,CABA,1,2788,AR,2024-03-18 04:53:55
2785,Calle 9280,Piso 1 Dto C,La Plata,1,2238,AR,2024-12-31 14:34:13
2786,Calle 1966,Piso 1 Dto B,CABA,1,5576,AR,2025-01-28 01:10:25
2787,Calle 1818,,Santa Fe,3,8765,AR,2023-05-15 18:27:30
2788,Calle 4013,,La Plata,1,4695,AR,2024-08-16 10:00:59
2789,Calle 3010,,CABA,1,7509,AR,2023-05-29 22:01:57
2790,Calle 3518,,CABA,1,3325,AR,2023-06-01 10:27:50
2791,Calle 7309,Piso 8 Dto A,Villa Carlos Paz,2,1370,AR,2024-03-24 11:54:13
2792,Calle 5786,,Villa Carlos Paz,2,3138,AR,2025-05-05 14:58:40
2793,Calle 7629,,Mar del Plata,1,3194,AR,2024-06-28 23:19:06
2794,Calle 5884,Piso 10 Dto C,San Rafael,4,2834,AR,2024-12-19 19:52:10
2795,Calle 1742,,CABA,1,6237,AR,2025-08-17 05:42:30
2796,Calle 2798,Piso 7 Dto C,Córdoba,2,5678,AR,2025-08-15 10:19:55
2797,Calle 7848,Piso 9 Dto B,Santa Fe,3,3079,AR,2024-04-02 06:32:34
2798,Calle 159,Piso 9 Dto C,CABA,1,6111,AR,2025-04-13 15:51:57
2799,Calle 3781,,Mar del Plata,1,2794,AR,2023-06-25 12:46:08
2800,Calle 9294,Piso 3 Dto A,Mar del Plata,1,5927,AR,2023-07-12 17:58:36
2801,Calle 8669,,Mar del Plata,1,4233,AR,2024-09-23 11:28:44
2802,Calle 8853,Piso 5 Dto C,Godoy Cruz,4,5430,AR,2025-04-02 13:41:57
2803,Calle 8261,,Mendoza,4,9647,AR,2025-02-01 06:03:05
2804,Calle 3072,,La Plata,1,3755,AR,2023-08-16 09:36:12
2805,Calle 8056,,Mendoza,4,1238,AR,2024-11-14 02:54:53
2806,Calle 3411,,Mendoza,4,1337,AR,2023-06-03 05:33:53
2807,Calle 4075,Piso 5 Dto C,La Plata,1,8429,AR,2024-05-11 16:43:57
2808,Calle 80,,Río Cuarto,2,2987,AR,2024-05-31 15:48:38
2809,Calle 380,Piso 10 Dto A,CABA,1,3494,AR,2024-05-05 05:02:58
2810,Calle 3303,Piso 8 Dto C,La Plata,1,1732,AR,2024-12-29 01:18:57
2811,Calle 5519,,Mar del Plata,1,9972,AR,2025-02-24 14:44:42
2812,Calle 6366,,La Plata,1,1377,AR,2025-07-14 02:27:19
2813,Calle 4081,,CABA,1,5002,AR,2025-03-28 07:45:08
2814,Calle 8576,,CABA,1,7051,AR,2024-06-11 13:21:40
2815,Calle 9394,,CABA,1,4098,AR,2024-06-12 13:05:07
2816,Calle 198,,Rafaela,3,6307,AR,2024-05-11 13:02:05
2817,Calle 492,Piso 8 Dto B,La Plata,1,5102,AR,2024-07-19 05:18:16
2818,Calle 4479,Piso 7 Dto B,Río Cuarto,2,3429,AR,2023-07-28 08:54:26
2819,Calle 2261,,Mar del Plata,1,3281,AR,2025-08-20 10:10:03
2820,Calle 8307,,San Rafael,4,9410,AR,2025-03-29 23:36:47
2821,Calle 19,,Villa Carlos Paz,2,1551,AR,2025-08-07 16:34:59
2822,Calle 8141,Piso 5 Dto C,CABA,1,3227,AR,2025-05-01 08:14:07
2823,Calle 3157,,La Plata,1,4641,AR,2024-10-22 01:41:02
2824,Calle 138,,Mendoza,4,2551,AR,2025-09-21 22:49:24
2825,Calle 5440,,San Rafael,4,7859,AR,2023-08-21 21:02:01
2826,Calle 5364,,Río Cuarto,2,5699,AR,2025-01-12 14:57:32
2827,Calle 997,,CABA,1,4589,AR,2023-07-31 00:46:05
2828,Calle 386,,La Plata,1,4969,AR,2025-07-25 11:25:28
2829,Calle 486,,CABA,1,4285,AR,2023-11-19 12:34:48
2830,Calle 7000,,Río Cuarto,2,3049,AR,2023-06-20 14:48:32
2831,Calle 8723,,Villa Carlos Paz,2,9155,AR,2025-03-03 00:34:00
2832,Calle 3677,Piso 12 Dto B,La Plata,1,7255,AR,2023-07-16 11:08:04
2833,Calle 2912,Piso 3 Dto B,Godoy Cruz,4,4584,AR,2024-08-13 19:03:36
2834,Calle 1755,Piso 10 Dto A,CABA,1,4876,AR,2023-05-16 15:08:49
2835,Calle 3359,Piso 12 Dto B,Mar del Plata,1,3439,AR,2024-06-12 01:51:14
2836,Calle 6912,Piso 2 Dto B,Mar del Plata,1,9761,AR,2024-01-23 15:38:41
2837,Calle 1664,,La Plata,1,8517,AR,2024-02-14 16:54:29
2838,Calle 8346,Piso 7 Dto B,CABA,1,6752,AR,2025-01-16 16:08:26
2839,Calle 4523,Piso 2 Dto C,Mendoza,4,7697,AR,2025-08-30 20:03:50
2840,Calle 4808,,La Plata,1,3615,AR,2023-08-07 08:17:59
2841,Calle 247,,Villa Carlos Paz,2,9360,AR,2024-08-19 04:08:39
2842,Calle 4938,,La Plata,1,6131,AR,2024-07-01 08:14:35
2843,Calle 879,Piso 5 Dto C,Santa Fe,3,7199,AR,2025-09-02 19:07:49
2844,Calle 2471,Piso 2 Dto B,CABA,1,5141,AR,2024-11-09 11:05:36
2845,Calle 9419,Piso 3 Dto A,La Plata,1,5528,AR,2024-07-18 17:03:06
2846,Calle 2028,Piso 2 Dto C,Córdoba,2,4204,AR,2025-09-01 06:31:37
2847,Calle 2405,,Río Cuarto,2,8029,AR,2024-05-02 17:34:31
2848,Calle 9614,,La Plata,1,2061,AR,2025-08-03 14:01:53
2849,Calle 6878,Piso 9 Dto A,Mar del Plata,1,7638,AR,2024-06-12 09:12:46
2850,Calle 5691,,Rosario,3,3977,AR,2023-09-24 12:45:12
2851,Calle 5096,Piso 4 Dto C,La Plata,1,2347,AR,2024-02-19 16:46:50
2852,Calle 1941,,CABA,1,6094,AR,2025-08-03 01:15:43
2853,Calle 8138,Piso 3 Dto A,CABA,1,1866,AR,2023-08-04 19:19:45
2854,Calle 3304,Piso 2 Dto C,CABA,1,1810,AR,2023-09-07 13:23:53
2855,Calle 532,Piso 1 Dto A,La Plata,1,8779,AR,2023-11-03 09:44:29
2856,Calle 8133,Piso 12 Dto A,Mar del Plata,1,7798,AR,2023-07-15 19:36:47
2857,Calle 6357,,Rosario,3,9312,AR,2024-06-10 08:45:03
2858,Calle 4668,Piso 11 Dto B,Mar del Plata,1,6974,AR,2023-05-20 15:24:40
2859,Calle 3376,,Córdoba,2,6532,AR,2025-08-06 11:54:04
2860,Calle 371,Piso 8 Dto A,CABA,1,9562,AR,2023-05-11 09:06:51
2861,Calle 9810,,La Plata,1,8666,AR,2023-10-26 21:50:23
2862,Calle 6992,,Mendoza,4,8700,AR,2024-01-01 04:58:36
2863,Calle 9761,Piso 10 Dto C,CABA,1,5117,AR,2025-05-22 09:31:11
2864,Calle 8774,Piso 4 Dto B,CABA,1,4714,AR,2023-07-07 15:10:41
2865,Calle 9170,,La Plata,1,5698,AR,2025-09-01 18:45:08
2866,Calle 8996,Piso 6 Dto B,Mar del Plata,1,9200,AR,2023-06-23 21:34:42
2867,Calle 4209,,Mar del Plata,1,3211,AR,2024-04-01 07:55:33
2868,Calle 2659,,Rosario,3,7298,AR,2024-12-20 01:54:00
2869,Calle 4253,Piso 7 Dto C,Villa Carlos Paz,2,1326,AR,2024-12-30 04:29:36
2870,Calle 5842,,Rafaela,3,5028,AR,2024-11-22 12:08:54
2871,Calle 1466,,Córdoba,2,7661,AR,2024-08-11 05:23:44
2872,Calle 1192,,Santa Fe,3,4564,AR,2024-03-07 23:59:31
2873,Calle 8564,Piso 5 Dto A,Mar del Plata,1,4471,AR,2023-10-27 18:32:10
2874,Calle 9469,Piso 3 Dto B,Córdoba,2,9247,AR,2023-08-16 11:06:28
2875,Calle 4939,Piso 2 Dto C,CABA,1,2222,AR,2023-05-30 00:46:25
2876,Calle 768,Piso 3 Dto A,CABA,1,2167,AR,2024-12-11 17:42:12
2877,Calle 9013,Piso 7 Dto C,La Plata,1,7623,AR,2024-05-20 16:47:54
2878,Calle 5407,,Mar del Plata,1,2531,AR,2023-05-10 21:04:39
2879,Calle 4525,Piso 8 Dto B,CABA,1,3547,AR,2025-06-06 02:17:46
2880,Calle 6955,Piso 2 Dto B,Mar del Plata,1,5043,AR,2025-09-09 04:57:01
2881,Calle 1822,,Mar del Plata,1,8357,AR,2025-06-09 08:24:55
2882,Calle 2196,Piso 4 Dto C,CABA,1,9155,AR,2025-07-01 02:45:34
2883,Calle 4254,,La Plata,1,8567,AR,2024-01-10 18:10:10
2884,Calle 310,Piso 3 Dto B,La Plata,1,8129,AR,2024-11-30 11:34:48
2885,Calle 7579,,Santa Fe,3,6867,AR,2023-08-14 10:37:10
2886,Calle 7548,Piso 4 Dto A,CABA,1,3007,AR,2024-11-17 19:25:51
2887,Calle 7876,,La Plata,1,8883,AR,2023-08-09 01:45:17
2888,Calle 5211,,La Plata,1,4042,AR,2025-03-23 02:09:27
2889,Calle 4944,Piso 9 Dto B,CABA,1,3966,AR,2024-12-21 11:18:14
2890,Calle 2831,Piso 6 Dto B,Mar del Plata,1,9652,AR,2025-01-20 18:27:56
2891,Calle 3047,Piso 9 Dto C,Godoy Cruz,4,1748,AR,2025-04-02 00:33:27
2892,Calle 2230,Piso 1 Dto B,La Plata,1,4389,AR,2023-12-15 09:52:49
2893,Calle 3384,Piso 6 Dto A,CABA,1,8796,AR,2025-02-12 16:05:56
2894,Calle 9892,Piso 3 Dto A,Villa Carlos Paz,2,9256,AR,2025-05-13 04:07:27
2895,Calle 495,Piso 5 Dto C,Villa Carlos Paz,2,4829,AR,2024-02-03 23:21:37
2896,Calle 6071,,La Plata,1,6682,AR,2023-06-14 10:57:22
2897,Calle 2373,Piso 8 Dto A,Río Cuarto,2,2373,AR,2024-09-25 13:18:30
2898,Calle 7030,Piso 5 Dto A,Villa Carlos Paz,2,4143,AR,2024-09-16 16:41:26
2899,Calle 7761,Piso 9 Dto C,CABA,1,9188,AR,2024-10-13 14:52:14
2900,Calle 7149,,CABA,1,4952,AR,2025-08-01 14:49:07
2901,Calle 7813,,CABA,1,8461,AR,2024-03-21 09:15:39
2902,Calle 2885,,Mar del Plata,1,8899,AR,2023-10-13 10:50:06
2903,Calle 7616,Piso 6 Dto C,CABA,1,7978,AR,2023-11-09 11:43:27
2904,Calle 6930,Piso 3 Dto A,Mendoza,4,3582,AR,2025-08-26 19:47:23
2905,Calle 4395,,La Plata,1,1530,AR,2024-12-08 05:26:28
2906,Calle 6961,,CABA,1,3935,AR,2024-02-20 18:35:35
2907,Calle 6771,,CABA,1,2567,AR,2024-06-22 10:27:30
2908,Calle 4402,,La Plata,1,7919,AR,2025-08-31 18:02:42
2909,Calle 7383,,CABA,1,2317,AR,2025-01-16 11:23:47
2910,Calle 645,,Godoy Cruz,4,1539,AR,2024-07-31 08:55:13
2911,Calle 3027,,Córdoba,2,5158,AR,2024-07-13 10:35:28
2912,Calle 1854,Piso 8 Dto A,CABA,1,8267,AR,2025-03-09 00:01:52
2913,Calle 88,,San Rafael,4,7515,AR,2024-09-22 00:28:19
2914,Calle 5732,Piso 10 Dto C,CABA,1,2781,AR,2024-04-10 04:18:31
2915,Calle 2085,,Córdoba,2,9081,AR,2024-02-09 21:41:07
2916,Calle 2623,Piso 10 Dto A,CABA,1,4640,AR,2024-10-27 16:40:47
2917,Calle 9228,,Villa Carlos Paz,2,8052,AR,2025-02-16 02:34:52
2918,Calle 5426,,Mar del Plata,1,5976,AR,2024-11-08 20:49:42
2919,Calle 8016,Piso 5 Dto C,San Rafael,4,1383,AR,2025-04-08 03:46:30
2920,Calle 8948,,Río Cuarto,2,7859,AR,2025-06-13 04:57:58
2921,Calle 356,,Godoy Cruz,4,2692,AR,2025-09-29 18:23:41
2922,Calle 9749,,Mendoza,4,2273,AR,2024-12-02 22:55:52
2923,Calle 3903,Piso 10 Dto A,Santa Fe,3,5244,AR,2025-08-25 07:11:57
2924,Calle 9582,,Córdoba,2,6709,AR,2024-02-28 22:15:17
2925,Calle 108,Piso 3 Dto A,CABA,1,2101,AR,2023-07-08 06:47:08
2926,Calle 5430,,La Plata,1,4706,AR,2024-10-11 12:18:14
2927,Calle 548,Piso 4 Dto B,Mar del Plata,1,4410,AR,2024-03-01 19:27:40
2928,Calle 3158,,Rosario,3,7457,AR,2024-01-14 12:57:40
2929,Calle 119,Piso 9 Dto A,Córdoba,2,9820,AR,2024-04-28 01:20:36
2930,Calle 4428,,La Plata,1,8279,AR,2024-10-04 19:48:25
2931,Calle 5130,,Santa Fe,3,1924,AR,2023-11-05 03:47:40
2932,Calle 6578,Piso 4 Dto A,La Plata,1,8533,AR,2024-08-27 23:58:56
2933,Calle 2623,Piso 2 Dto A,Villa Carlos Paz,2,3986,AR,2024-06-25 15:17:02
2934,Calle 3329,,Río Cuarto,2,3169,AR,2024-02-10 21:08:24
2935,Calle 3754,Piso 2 Dto B,CABA,1,4803,AR,2025-01-17 14:14:46
2936,Calle 4491,,La Plata,1,9334,AR,2025-01-14 06:26:39
2937,Calle 2325,Piso 12 Dto A,CABA,1,2973,AR,2025-04-01 19:51:34
2938,Calle 434,,Rosario,3,9733,AR,2024-06-26 05:22:36
2939,Calle 4432,,CABA,1,2734,AR,2023-08-11 13:09:08
2940,Calle 5438,Piso 6 Dto A,CABA,1,2541,AR,2024-06-29 20:05:58
2941,Calle 1645,,CABA,1,5907,AR,2024-05-09 08:26:20
2942,Calle 8478,Piso 8 Dto B,Córdoba,2,3288,AR,2024-06-14 08:06:47
2943,Calle 6134,Piso 12 Dto C,CABA,1,3151,AR,2023-12-30 04:23:09
2944,Calle 8934,Piso 4 Dto C,San Rafael,4,6264,AR,2025-08-21 09:29:51
2945,Calle 2955,Piso 12 Dto A,Rafaela,3,9892,AR,2025-05-25 11:22:02
2946,Calle 8073,,La Plata,1,4423,AR,2024-05-04 05:58:45
2947,Calle 9660,Piso 9 Dto B,Rafaela,3,2560,AR,2024-11-12 02:01:50
